id,experiment,item,condition,quantifier,scenario,sentence,n_quantifier,n_target_objects,response_order,ordered_responses,pictureRT,response,expected_response,image_error,time out,read_time,list
65b45de93a1f4,FC,103,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1221,39,"ja, stimmt",False,0,[1329],1
65b45de93a1f4,ES_Q,9,8,more,large_control,Sind mehr als vier Dreiecke rot?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",735,39,"ja, stimmt",False,0,[880],1
65b45de93a1f4,Homogeneity,201,1,NA,psp_failure,Sind die Quadrate blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1007,40,komische frage,False,0,[602],1
65b45de93a1f4,ES_Q,5,14,no,empty_scope,Ist kein Dreieck lila?,3,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1285,39,"ja, stimmt",False,0,[1000],1
65b45de93a1f4,Homogeneity,238,3,NA,homogeneity,Sind die Dreiecke lila?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",998,39,"ja, stimmt",False,0,[629],1
65b45de93a1f4,ES_Q,2,7,more,small_control,Sind mehr als vier Kreise orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",963,37,"nein, stimmt nicht",False,0,[1023],1
65b45de93a1f4,Homogeneity,216,4,NA,all_scenario,Sind die Kreise grau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",628,39,"ja, stimmt",False,0,[999],1
65b45de93a1f4,Homogeneity,217,1,NA,psp_failure,Sind die Kreuze schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",895,40,komische frage,False,0,[608],1
65b45de93a1f4,Up_to,401,1,up_to,up_to_zero,Sind bis zu drei Dreiecke blau?,drei,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1117,39,"nein, stimmt nicht",False,0,[937],1
65b45de93a1f4,FC,103,5,every,psp_violation_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",981,40,komische frage,False,0,[4849],1
65b45de93a1f4,ES_Q,11,9,every,empty_restrictor,Ist jeder Kreis gelb?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",937,40,komische frage,False,0,[787],1
65b45de93a1f4,ES_Q,7,9,every,empty_restrictor,Ist jedes Quadrat schwarz?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",891,40,komische frage,False,0,[878],1
65b45de93a1f4,SI,309,1,einige,einige_some_but_not_all,Sind einige der Kreuze lila?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",681,39,"ja, stimmt",False,0,[948],1
65b45de93a1f4,SI,316,1,einige,einige_some_but_not_all,Sind einige der Herzen orange?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",918,39,"ja, stimmt",False,0,[1082],1
65b45de93a1f4,ES_Q,2,13,no,empty_restrictor,Ist kein Kreis orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",879,40,komische frage,False,0,[920],1
65b45de93a1f4,ES_Q,20,15,no,small_control,Ist kein Herz pink?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1015,37,"nein, stimmt nicht",False,0,[894],1
65b45de93a1f4,ES_Q,4,5,more,empty_restrictor,Sind mehr als vier Kreuze braun?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",841,40,komische frage,False,0,[975],1
65b45de93a1f4,SI,312,1,einige,einige_some_but_not_all,Sind einige der Kreuze blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",788,39,"ja, stimmt",False,0,[750],1
65b45de93a1f4,ES_Q,5,11,every,small_control,Ist jedes Dreieck lila?,3,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1065,37,"nein, stimmt nicht",False,0,[684],1
65b45de93a1f4,ES_Q,8,5,more,empty_restrictor,Sind mehr als drei Kreise grau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",793,40,komische frage,False,0,[768],1
65b45de93a1f4,Filler,1015,10,both,psp_failure_both,Sind beide Kreise grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1267,37,komische frage,False,0,[633],5
65b45de93a1f4,Homogeneity,222,3,NA,homogeneity,Sind die Kreuze rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1516,39,"ja, stimmt",False,0,[1784],1
65b45de93a1f4,ES_Q,20,12,every,large_control,Ist jedes Herz pink?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1235,39,"ja, stimmt",False,0,[1200],1
65b45de93a1f4,ES_Q,18,10,every,empty_scope,Ist jedes Quadrat orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1158,37,"nein, stimmt nicht",False,0,[1253],1
65b45de93a1f4,ES_Q,6,13,no,empty_restrictor,Ist kein Herz türkis?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1281,40,komische frage,False,0,[1355],1
65b45de93a1f4,Up_to,409,1,up_to,up_to_zero,Sind bis zu vier Kreuze türkis?,vier,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1672,39,"nein, stimmt nicht",False,0,[1008],1
65b45de93a1f4,SI,307,2,einige,einige_all,Sind einige der Kreise schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",984,39,"ja, stimmt",False,0,[1327],1
65b45de93a1f4,Filler,1005,10,def_sing,psp_failure_definite_filler,Ist das Herz rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1205,40,komische frage,False,0,[798],5
65b45de93a1f4,Filler,1002,10,def_sing,psp_failure_definite_filler,Ist der Kreis rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",4284,40,komische frage,False,0,[797],5
65b45de93a1f4,Homogeneity,225,1,NA,psp_failure,Sind die Herzen braun?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",840,40,komische frage,False,0,[692],1
65b45de93a1f4,ES_Q,9,1,less,empty_restrictor,Sind weniger als vier Dreiecke rot?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1242,40,komische frage,False,0,[1477],1
65b45de93a1f4,ES_Q,3,9,every,empty_restrictor,Ist jedes Herz grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",806,40,komische frage,False,0,[815],1
65b45de93a1f4,Homogeneity,239,2,NA,no_scenario,Sind die Dreiecke türkis?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1013,37,"nein, stimmt nicht",False,0,[861],1
65b45de93a1f4,ES_Q,10,13,no,empty_restrictor,Ist kein Kreis türkis?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",882,40,komische frage,False,0,[653],1
65b45de93a1f4,Up_to,403,2,at_most,at_most_zero,Sind höchstens fünf Quadrate gelb?,f√ºnf,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1137,39,"ja, stimmt",False,0,[1035],1
65b45de93a1f4,ES_Q,15,6,more,empty_scope,Sind mehr als drei Dreiecke blau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1317,37,"nein, stimmt nicht",False,0,[988],1
65b45de93a1f4,FC,101,4,every,false_control_target_left,Ist jedes Dreieck entweder blau oder rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1317,37,"nein, stimmt nicht",False,0,[1192],1
65b45de93a1f4,FC,109,1,every,psp_violation_target_left,Ist jedes Kreuz entweder grau oder lila?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1102,40,komische frage,False,0,[894],1
65b45de93a1f4,FC,107,2,every,target_target_left,Ist jedes Quadrat entweder gelb oder grün?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",897,39,"ja, stimmt",False,0,[1588],1
65b45de93a1f4,ES_Q,8,2,less,empty_scope,Sind weniger als drei Kreise grau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",757,39,"ja, stimmt",False,0,[835],1
65b45de93a1f4,ES_Q,18,13,no,empty_restrictor,Ist kein Quadrat orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",864,40,komische frage,False,0,[690],1
65b45de93a1f4,FC,106,6,every,target_target_right,Ist jedes Dreieck entweder gelb oder blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",799,39,"ja, stimmt",False,0,[1854],1
65b45de93a1f4,FC,105,5,every,psp_violation_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",743,40,komische frage,False,0,[1486],1
65b45de93a1f4,FC,101,6,every,target_target_right,Ist jedes Dreieck entweder rot oder blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",789,39,"ja, stimmt",False,0,[1936],1
65b45de93a1f4,Homogeneity,221,1,NA,psp_failure,Sind die Kreuze blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",625,40,komische frage,False,0,[1018],1
65b45de93a1f4,ES_Q,9,14,no,empty_scope,Ist kein Dreieck rot?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",844,39,"ja, stimmt",False,0,[802],1
65b45de93a1f4,Homogeneity,232,4,NA,all_scenario,Sind die Herzen rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",846,39,"ja, stimmt",False,0,[720],1
65b45de93a1f4,ES_Q,12,2,less,empty_scope,Sind weniger als vier Kreuze grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1965,39,"ja, stimmt",False,0,[1269],1
65b45de93a1f4,ES_Q,12,12,every,large_control,Ist jedes Kreuz grau?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",659,39,"ja, stimmt",False,0,[1238],1
65b45de93a1f4,SI,302,2,einige,einige_all,Sind einige der Quadrate blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",592,39,"ja, stimmt",False,0,[839],1
65b45de93a1f4,Homogeneity,237,1,NA,psp_failure,Sind die Dreiecke schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",731,40,komische frage,False,0,[1393],1
65b45de93a1f4,SI,315,2,einige,einige_all,Sind einige der Herzen braun?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",673,39,"ja, stimmt",False,0,[1247],1
65b45de93a1f4,ES_Q,1,14,no,empty_scope,Ist kein Quadrat blau?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",659,39,"ja, stimmt",False,0,[1472],1
65b45de93a1f4,Filler,1014,10,both,psp_failure_both,Sind beide Dreiecke blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",2442,39,komische frage,False,0,[729],5
65b45de93a1f4,FC,110,7,every,true_control_target_right,Ist jeder Kreis entweder rot oder gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",798,39,"ja, stimmt",False,0,[3965],1
65b45de93a1f4,FC,108,4,every,false_control_target_left,Ist jedes Herz entweder gelb oder schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1115,37,"nein, stimmt nicht",False,0,[1190],1
65b45de93a1f4,Homogeneity,231,2,NA,no_scenario,Sind die Herzen blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",812,37,"nein, stimmt nicht",False,0,[660],1
65b45de93a1f4,Homogeneity,207,2,NA,no_scenario,Sind die Quadrate schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1883,37,"nein, stimmt nicht",False,0,[794],1
65b45de93a1f4,ES_Q,17,8,more,large_control,Sind mehr als drei Quadrate lila?,3,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",845,39,"ja, stimmt",False,0,[1396],1
65b45de93a1f4,ES_Q,7,16,no,large_control,Ist kein Quadrat schwarz?,4,6,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1520,39,"nein, stimmt nicht",False,0,[667],1
65b45de93a1f4,FC,103,6,every,target_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",1036,39,"ja, stimmt",False,0,[1574],1
65b45de93a1f4,SI,317,1,einige,einige_some_but_not_all,Sind einige der Dreiecke schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",539,39,"ja, stimmt",False,0,[1022],1
65b45de93a1f4,FC,105,2,every,target_target_left,Ist jeder Kreis entweder grau oder schwarz?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",695,39,"ja, stimmt",False,0,[1298],1
65b45de93a1f4,FC,106,5,every,psp_violation_target_right,Ist jedes Dreieck entweder gelb oder blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",954,40,komische frage,False,0,[2831],1
65b45de93a1f4,ES_Q,13,14,no,empty_scope,Ist kein Dreieck schwarz?,3,5,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",930,39,"ja, stimmt",False,0,[724],1
65b45de93a1f4,SI,311,2,einige,einige_all,Sind einige der Kreuze rot?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",600,39,"ja, stimmt",False,0,[710],1
65b45de93a1f4,Homogeneity,213,1,NA,psp_failure,Sind die Kreise gelb?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",913,40,komische frage,False,0,[875],1
65b45de93a1f4,ES_Q,2,10,every,empty_scope,Ist jeder Kreis orange?,4,7,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",902,37,"nein, stimmt nicht",False,0,[972],1
65b45de93a1f4,FC,101,7,every,true_control_target_right,Ist jedes Dreieck entweder rot oder blau?,NA,NA,4,"[['nein, stimmt nicht'], ['komische Frage'], ['ja, stimmt']]",828,39,"ja, stimmt",False,0,[1400],1
65b65aead7fff,FC,101,5,every,psp_violation_target_right,Ist jedes Dreieck entweder rot oder blau?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1444,39,komische frage,False,0,[4135],3
65b65aead7fff,SI,313,2,einige,einige_all,Sind einige der Herzen gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",840,40,"ja, stimmt",False,0,[1386],3
65b65aead7fff,ES_Q,20,7,more,small_control,Sind mehr als drei Herzen pink?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1637,40,"nein, stimmt nicht",False,0,[1503],3
65b65aead7fff,ES_Q,17,9,every,empty_restrictor,Ist jedes Quadrat lila?,3,6,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1565,39,komische frage,False,0,[1180],3
65b65aead7fff,Filler,1011,10,both,psp_failure_both,Sind beide Quadrate rot?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1464,40,komische frage,False,0,[1276],5
65b65aead7fff,Up_to,410,1,up_to,up_to_zero,Sind bis zu drei Herzen orange?,drei,10,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1507,40,"nein, stimmt nicht",False,0,[2379],3
65b65aead7fff,FC,103,7,every,true_control_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2850,37,"ja, stimmt",False,0,[1776],3
65b65aead7fff,Filler,1012,10,both,psp_failure_both,Sind beide Herzen gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1406,40,komische frage,False,0,[1259],5
65b65aead7fff,Filler,1009,10,def_sing,psp_failure_definite_filler,Ist das Kreuz rot?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",3648,40,komische frage,False,0,[3069],5
65b65aead7fff,FC,107,4,every,false_control_target_left,Ist jedes Quadrat entweder gelb oder grün?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1071,40,"nein, stimmt nicht",False,0,[4575],3
65b65aead7fff,FC,105,1,every,psp_violation_target_left,Ist jeder Kreis entweder grau oder schwarz?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2155,39,komische frage,False,0,[3188],3
65b65aead7fff,ES_Q,4,4,less,large_control,Sind weniger als vier Kreuze braun?,4,7,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1924,40,"nein, stimmt nicht",False,0,[1387],3
65b65aead7fff,SI,303,1,einige,einige_some_but_not_all,Sind einige der Quadrate gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1172,37,"ja, stimmt",False,0,[1090],3
65b65aead7fff,ES_Q,2,15,no,small_control,Ist kein Kreis orange?,4,7,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1320,40,"nein, stimmt nicht",False,0,[997],3
65b65aead7fff,Filler,1002,10,def_sing,psp_failure_definite_filler,Ist der Kreis rot?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",3442,40,komische frage,False,0,[1187],5
65b65aead7fff,ES_Q,8,7,more,small_control,Sind mehr als drei Kreise grau?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2034,39,"nein, stimmt nicht",False,0,[1665],3
65b65aead7fff,FC,108,6,every,target_target_right,Ist jedes Herz entweder schwarz oder gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1770,40,"ja, stimmt",False,0,[4008],3
65b65aead7fff,ES_Q,16,13,no,empty_restrictor,Ist kein Herz grün?,4,7,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1380,39,komische frage,False,0,[1055],3
65b65aead7fff,ES_Q,18,5,more,empty_restrictor,Sind mehr als vier Quadrate orange?,4,7,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1058,39,komische frage,False,0,[2113],3
65b65aead7fff,ES_Q,12,7,more,small_control,Sind mehr als vier Kreuze grau?,4,6,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1708,40,"nein, stimmt nicht",False,0,[4502],3
65b65aead7fff,ES_Q,1,9,every,empty_restrictor,Ist jedes Quadrat blau?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",856,39,komische frage,False,0,[1079],3
65b65aead7fff,Homogeneity,230,4,NA,all_scenario,Sind die Herzen pink?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1519,37,"ja, stimmt",False,0,[872],3
65b65aead7fff,ES_Q,16,7,more,small_control,Sind mehr als vier Herzen grün?,4,7,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1322,40,"nein, stimmt nicht",False,0,[1113],3
65b65aead7fff,ES_Q,8,13,no,empty_restrictor,Ist kein Kreis grau?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",820,39,komische frage,False,0,[758],3
65b65aead7fff,ES_Q,6,12,every,large_control,Ist jedes Herz türkis?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1872,37,"ja, stimmt",False,0,[894],3
65b65aead7fff,SI,301,2,einige,einige_all,Sind einige der Quadrate rot?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2588,37,"ja, stimmt",False,0,[2152],3
65b65aead7fff,Homogeneity,222,4,NA,all_scenario,Sind die Kreuze rot?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1327,37,"ja, stimmt",False,0,[805],3
65b65aead7fff,Homogeneity,215,1,NA,psp_failure,Sind die Kreise braun?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1136,39,komische frage,False,0,[891],3
65b65aead7fff,Homogeneity,207,1,NA,psp_failure,Sind die Quadrate schwarz?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1267,39,komische frage,False,0,[822],3
65b65aead7fff,Homogeneity,209,2,NA,no_scenario,Sind die Kreise türkis?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1448,40,"nein, stimmt nicht",False,0,[591],3
65b65aead7fff,Filler,1003,10,def_sing,psp_failure_definite_filler,Ist das Dreieck blau?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1341,39,komische frage,False,0,[894],5
65b65aead7fff,FC,107,3,every,true_control_target_left,Ist jedes Quadrat entweder gelb oder grün?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2589,37,"ja, stimmt",False,0,[1260],3
65b65aead7fff,ES_Q,5,3,less,small_control,Sind weniger als drei Dreiecke lila?,3,6,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2316,40,"ja, stimmt",False,0,[5970],3
65b65aead7fff,FC,104,5,every,psp_violation_target_right,Ist jedes Kreuz entweder pink oder schwarz?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",927,39,komische frage,False,0,[2458],3
65b65aead7fff,Homogeneity,238,4,NA,all_scenario,Sind die Dreiecke lila?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1440,37,"ja, stimmt",False,0,[1118],3
65b65aead7fff,ES_Q,8,4,less,large_control,Sind weniger als drei Kreise grau?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1470,40,"nein, stimmt nicht",False,0,[2828],3
65b65aead7fff,FC,106,2,every,target_target_left,Ist jedes Dreieck entweder blau oder gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",2374,37,"ja, stimmt",False,0,[2516],3
65b65aead7fff,ES_Q,20,10,every,empty_scope,Ist jedes Herz pink?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1295,40,"nein, stimmt nicht",False,0,[1606],3
65b65aead7fff,FC,107,5,every,psp_violation_target_right,Ist jedes Quadrat entweder grün oder gelb?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1459,37,komische frage,False,0,[1145],3
65b65aead7fff,ES_Q,14,5,more,empty_restrictor,Sind mehr als vier Kreuze pink?,4,7,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1169,39,komische frage,False,0,[1539],3
65b65aead7fff,ES_Q,13,3,less,small_control,Sind weniger als drei Dreiecke schwarz?,3,5,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1421,37,"ja, stimmt",False,0,[2353],3
65b65aead7fff,ES_Q,3,11,every,small_control,Ist jedes Herz grau?,4,6,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1269,40,"nein, stimmt nicht",False,0,[862],3
65b65aead7fff,FC,110,1,every,psp_violation_target_left,Ist jeder Kreis entweder gelb oder rot?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1809,37,komische frage,False,0,[4239],3
65b65aead7fff,SI,307,1,einige,einige_some_but_not_all,Sind einige der Kreise schwarz?,NA,NA,1,"[['ja, stimmt'], ['nein, stimmt nicht'], ['komische Frage']]",1189,37,"ja, stimmt",False,0,[1160],3
